time,overlap,maxdim,real_ac,im_ac
0.6408849013323178,0.10101465283659791,4,0.3629257110474591,-0.19247132625412067
0.6471680866394974,0.09598163323911355,4,0.3540966462683561,-0.19160003095956568
0.653451271946677,0.08906302035188465,4,0.3532014624980951,-0.19036918895503063
0.6597344572538566,0.0815907874875991,4,0.35751715036651666,-0.18868048062068188
0.6660176425610361,0.07503575988474653,4,0.3622036972597059,-0.18669024555238906
0.6723008278682158,0.07022826640133273,4,0.3621925511391572,-0.18489336962065886
0.6785840131753954,0.06719999898434993,4,0.3540809377975049,-0.18375824403586277
0.6848671984825749,0.0655287844726268,4,0.33740910826867626,-0.18329544916598567
0.6911503837897546,0.06460869015113642,4,0.3150184449693812,-0.18305594197590425
0.6974335690969341,0.06368510096500188,4,0.2922208562442533,-0.1825417093664709
0.7037167544041137,0.06200645185750555,4,0.2747876094968957,-0.18153958721139674
0.7099999397112933,0.05923018943235943,4,0.26656100135944566,-0.1800529657910487
0.7162831250184729,0.05571557222018474,4,0.2678424599741822,-0.17807388378804237
0.7225663103256524,0.052316280611628116,4,0.2752242695944453,-0.1756057642347042
0.7288494956328321,0.04976365352980006,4,0.28288675363769217,-0.17290108489153522
0.7351326809400116,0.04819471280127549,4,0.2848540076071327,-0.17048932436186104
0.7414158662471912,0.04726239347627927,4,0.27727972300179915,-0.16881559707542318
0.7476990515543708,0.04659233204206527,4,0.25990811565373245,-0.16785193002617
0.7539822368615504,0.04600844438747336,4,0.236287030680311,-0.16712368572802122
0.7602654221687299,0.0454058865853315,4,0.212550725195421,-0.16611411813186194
0.7665486074759096,0.04465837619122512,4,0.19502553416808943,-0.1645877468029698
0.7728317927830891,0.043778079401862124,4,0.18768710949793205,-0.16253950564883296
0.7791149780902688,0.04306886138037613,4,0.19062169670495385,-0.15999133277988872
0.7853981633974483,0.04295177302706887,4,0.19999976218955867,-0.15699767171111326
0.7916813487046279,0.043547407287402286,4,0.20951652397852807,-0.15382854629140863
0.7979645340118074,0.044471707219344445,4,0.2128278260949197,-0.1509704902030654
0.8042477193189871,0.04513384545443565,4,0.20600889433794267,-0.14880272672081774
0.8105309046261667,0.04523344560860059,4,0.18904707727103026,-0.14726964620117877
0.8168140899333463,0.0449268504066499,4,0.16588298411119323,-0.1459280465336551
0.8230972752405259,0.044584532183745945,4,0.14292033045982272,-0.1443169338487508
0.8293804605477054,0.04452786728462256,4,0.12646720438334205,-0.142237502705096
0.8356636458548851,0.045005796144165,4,0.12026398100670965,-0.13970078838513633
0.8419468311620646,0.04624691706290039,4,0.1241557053791811,-0.13674705694256795
0.8482300164692442,0.0483329804382834,4,0.13422452352252817,-0.1334408699952695
0.8545132017764238,0.050960446606312514,4,0.1442614059578298,-0.13001235709443834
0.8607963870836034,0.053436564414727064,4,0.14815975929270417,-0.1268524927094528
0.8670795723907829,0.055072733973413605,4,0.1423026594132959,-0.12424970086668005
0.8733627576979626,0.05565594324761733,4,0.12693199163170732,-0.12213393174639044
0.8796459430051421,0.05555006338961427,4,0.10600975713270666,-0.12013582090263371
0.8859291283123217,0.05539137389610238,4,0.08559968158713524,-0.11789906387375146
0.8922123136195013,0.05573927148643308,4,0.07138906720434154,-0.11529486419791127
0.8984954989266809,0.056947755777862354,4,0.06651982944459753,-0.11235888125206953
0.9047786842338604,0.05916355831183648,4,0.0705983285129743,-0.10913673787523036
0.9110618695410401,0.062254217940162955,4,0.07998437327607799,-0.1056763974987131
0.9173450548482196,0.06570709208440767,4,0.08916522209783606,-0.10213675764696158
0.9236282401553992,0.068741430561892,4,0.09287527307496679,-0.09878889033763605
0.9299114254625788,0.07070702861962425,4,0.08816913332818649,-0.09582381316308988
0.9361946107697584,0.07147773799867514,4,0.0755252425922719,-0.09317066505848218
0.942477796076938,0.07149153974105948,4,0.05853961248669149,-0.0905586162427369
0.9487609813841176,0.07143730243972837,4,0.04233947402469482,-0.08775657615709993
0.9550441666912972,0.07190221486120595,4,0.03142950659846038,-0.08471197565997757
0.9613273519984767,0.07321939577025717,4,0.028038363642988895,-0.0814780138029925
0.9676105373056564,0.0754606837692226,4,0.03156487508825627,-0.07809316067560723
0.9738937226128359,0.07841671856521151,4,0.0390021302724462,-0.0745783633626927
0.9801769079200155,0.08157696835583086,4,0.046083816871126046,-0.07101708483174973
0.9864600932271951,0.08426975690212553,4,0.04891671055377314,-0.06756373157737962
0.9927432785343747,0.08599072073279224,4,0.0455264423601636,-0.06432170234018682
0.9990264638415542,0.08668694498972236,4,0.03658260717475267,-0.061231528100986636
1.0053096491487339,0.0867480553091431,4,0.024955917085332277,-0.0581273020423141
1.0115928344559135,0.08672946410314782,4,0.014322361039310479,-0.054896419343256564
1.017876019763093,0.08706591684661315,4,0.00754886439267494,-0.051544141048941276
1.0241592050702726,0.08796771663590142,4,0.005722118342619592,-0.048121282124961466
1.0304423903774522,0.08945085722349398,4,0.008089784253125249,-0.04464888019916042
1.0367255756846319,0.09135800916269621,4,0.012581162678652594,-0.041126378694759276
1.0430087609918113,0.09335733343794786,4,0.016611187478901515,-0.03758181439901336
1.049291946298991,0.09503178177095721,4,0.018056652192148713,-0.034079219204612245
1.0555751316061706,0.09608699422907542,4,0.016115354662600577,-0.030656471953690718
1.0618583169133502,0.09651898778860125,4,0.011580552834970056,-0.02727464101512006
1.0681415022205296,0.09657499183673231,4,0.0063075524082132975,-0.023862690428380264
1.0744246875277093,0.09654451998926308,4,0.002147826175280079,-0.020397443716238875
1.080707872834889,0.09658541978943651,4,3.6094450640522426e-5,-0.016905023554023683
1.0869910581420685,0.09672181059296352,4,-0.00019765768198929876,-0.013405801171047046
1.0932742434492482,0.09694187157301735,4,0.0006180762027793269,-0.009896779933932964
1.0995574287564276,0.09724185724644624,4,0.001562476557179046,-0.006374594623201328
1.1058406140636072,0.09758515861313248,4,0.0019994104026571603,-0.00284966692722531
1.1121237993707869,0.09788311506035458,4,0.0017933895264235088,0.0006626685223294754
1.1184069846779665,0.09806387671383154,4,0.001394564349233587,0.00416130399115407
1.124690169985146,0.09814125819428163,4,0.0016382962644211473,0.007659745840222331
1.1309733552923256,0.09816769611380331,4,0.003176747282363122,0.011156628387077303
1.1372565405995052,0.09810654391446884,4,0.005848382626378728,0.014629141804292537
1.1435397259066848,0.0977877478927575,4,0.008557245951366017,0.01807712519873466
1.1498229112138643,0.09703346004679202,4,0.009890361421762087,0.021540863618803228
1.156106096521044,0.09583678107538442,4,0.009027870297600146,0.02504936964629654
1.1623892818282235,0.09440680446811409,4,0.006296935562814392,0.02858166213472904
1.1686724671354032,0.09304191085600896,4,0.00307862144794779,0.03209829092614854
1.1749556524425826,0.09197373542668413,4,0.00123788933907289,0.03558526994639227
1.1812388377497622,0.09131266406879368,4,0.0024281601056193253,0.03904930640553083
1.1875220230569419,0.09105705636513056,4,0.007441009068563277,0.042478466275593436
1.1938052083641215,0.09106107597975678,4,0.015661245247882295,0.045828278919370115
1.200088393671301,0.09098218027003613,4,0.024932219156282135,0.049077935448376284
1.2063715789784806,0.0903521432963407,4,0.03223707038123051,0.052299741710947936
1.2126547642856602,0.08882526414304773,4,0.03506148762319488,0.055620565890704625
1.2189379495928399,0.08643210453406361,4,0.03267870876013952,0.059092483001772736
1.2252211349000195,0.08360263867662288,4,0.026633653857701958,0.06264058284497874
1.231504320207199,0.08092732336388897,4,0.020184639122220484,0.06615119089728054
1.2377875055143785,0.07886958891044052,4,0.017004029605543532,0.06956905889683568
1.2440706908215582,0.07763525024449566,4,0.019777136075155646,0.07288587582701192
1.2503538761287378,0.07717681604690355,4,0.02917177714484597,0.07606907911338394
1.2566370614359172,0.07719600682717236,4,0.0433713092665185,0.07906084585952752
1.2629202467430969,0.0771422160432414,4,0.058445504237704185,0.08188453197440548
1.2692034320502765,0.07635546077045599,4,0.06976231523787749,0.0847208710644187
1.2754866173574562,0.07440150963748829,4,0.07395989203252223,0.08779894813105311
1.2817698026646356,0.07137583727562441,4,0.07047861612868875,0.09118636534675967
1.2880529879718152,0.06788437843233426,4,0.06192499972677439,0.0947287801528785
1.2943361732789949,0.06468978650326196,4,0.05310228153619775,0.09820471358565372
1.3006193585861745,0.06233112654997249,4,0.04911489600318276,0.10148944663418435
1.306902543893354,0.06098910699793443,4,0.05340771844534274,0.10454828344438762
1.3131857292005336,0.06054743619147443,4,0.06646025499890917,0.10733697200538736
1.3194689145077132,0.06064399859674942,4,0.08544164847293514,0.10980827234213465
1.3257520998148928,0.060681647642731616,4,0.10504654522142451,0.11205657838300805
1.3320352851220723,0.059976887257622076,4,0.11949400228343698,0.1143876048603195
1.338318470429252,0.058120391310955866,4,0.1249116868925963,0.11713325387013329
1.3446016557364315,0.05529066852886985,4,0.12096193128874543,0.12036551609560674
1.3508848410436112,0.05217739160686359,4,0.11104801995526258,0.12383527465832082
1.3571680263507908,0.049535151072577166,4,0.10103191372363714,0.12719992787535284
1.3634512116579702,0.047777237403554405,4,0.09693736803104339,0.1302590571336853
1.3697343969651499,0.04692268713612116,4,0.10262862703626861,0.13295529382957832
1.3760175822723295,0.04677451135702,4,0.11835531703144181,0.13524449968354388
1.3823007675795091,0.04702552485368011,4,0.14055793212330325,0.1371028224214661
1.3885839528866886,0.04723424532906065,4,0.1630839590336714,0.1387000232652492
1.3948671381938682,0.04689997059359077,4,0.1795763020603529,0.1404576845878486
1.4011503235010478,0.04576975140424867,4,0.18603386961219726,0.1427932981848072
1.4074335088082275,0.044110881164782983,4,0.1823700364401169,0.1457699813503487
1.413716694115407,0.04256960520608791,4,0.17244147765908044,0.14904346965913778
1.4199998794225865,0.041677156119569736,4,0.16258529398665295,0.15216288795808536
1.4262830647297662,0.04150357517793254,4,0.15915512130790965,0.1548722874116702
1.4325662500369458,0.041773933767754096,4,0.16606720350927506,0.15711177888860242
1.4388494353441252,0.04221185048813384,4,0.18332742938493468,0.158850340512515
1.4451326206513049,0.042696916376897896,4,0.20699714188739116,0.1600855653627677
1.4514158059584845,0.04315701357620035,4,0.2306719049482803,0.161040354829735
1.4576989912656642,0.04348898383834367,4,0.24803142504257833,0.16221463610393344
1.4639821765728436,0.04372676943553666,4,0.2553286751815892,0.16407602117651346
1.4702653618800232,0.04421839554570092,4,0.25272811988212857,0.16666516325259628
1.4765485471872029,0.04542206276887628,4,0.24415712099382833,0.16956008830709318
1.4828317324943825,0.04742616503214154,4,0.23581450286007882,0.1722429602409821
1.4891149178015621,0.04975614165408584,4,0.23378674487992368,0.1744494618297389
1.4953981031087415,0.05173534653051823,4,0.24169084483263265,0.17615265949096195
1.5016812884159212,0.05302291538490739,4,0.2593041007204222,0.1773469976299672
1.5079644737231008,0.05381080222921784,4,0.2826806126320239,0.17803341900219338
1.5142476590302805,0.054589858212451256,4,0.3057571030125885,0.1784390194118535
1.5205308443374599,0.05584600556516981,4,0.322832984076614,0.17907737678829777
1.5268140296446395,0.058010178641786876,4,0.33075598225650094,0.18041460934169518
1.5330972149518192,0.061489653467947464,4,0.32991287750556586,0.18245686731084687
1.5393804002589988,0.06641290436302219,4,0.323923295652447,0.18474015137765293
1.5456635855661782,0.0722342005307141,4,0.3182748785903361,0.18674771729409728
1.5519467708733579,0.07778016348214092,4,0.3182513041618391,0.1882776318819036
1.5582299561805375,0.08190680606508809,4,0.32687577556907804,0.18938321838525557
1.5645131414877171,0.0842358845857,4,0.3437388712115262,0.19009428274499418
1.5707963267948966,0.08537194988296565,4,0.3652382322332705,0.19038189979060643
1.5770795121020762,0.08651243010803493,4,0.386174563919748,0.19040549575252308
1.5833626974092558,0.08887106144375417,4,0.40195412355184523,0.19060560642837698
1.5896458827164355,0.0933480635809684,4,0.4102802959879166,0.19138351910965767
1.595929068023615,0.10037721119198523,4,0.4117083207649999,0.19270212048678045
1.6022122533307945,0.10963917370895362,4,0.40921860330763205,0.1941072082000994
1.6084954386379742,0.1198207170295189,4,0.40711976561249286,0.19517228818521953
1.6147786239451538,0.12896835302940834,4,0.40947887687421625,0.1958451026663574
1.6210618092523335,0.13545984049193924,4,0.4185203858154772,0.19631288435160887
1.6273449945595129,0.13891579040863075,4,0.43371118923025764,0.19664672286883478
1.6336281798666925,0.1404118733173321,4,0.4520819222783373,0.19674286448091527
1.6399113651738721,0.14192140740466233,4,0.46969137574423214,0.19660564518937446
1.6461945504810518,0.14544822222506265,4,0.48339084252053677,0.19650241998077483
1.6524777357882312,0.15238326479403366,4,0.49189296766246393,0.19670084206285265
1.6587609210954108,0.1631464703078988,4,0.4958492987440538,0.1971164022696731
1.6650441064025905,0.17689450094095743,4,0.4973530069274371,0.1973681925878053
1.6713272917097701,0.19149430170502713,4,0.49922186098435595,0.19722129938347488
1.6776104770169495,0.20422104237429184,4,0.5040589152559142,0.1968670925904874
1.6838936623241292,0.21302389251950626,4,0.5131957184214899,0.19667993851738985
1.6901768476313088,0.21756333939381176,4,0.5260515589052706,0.19677312267789152
1.6964600329384885,0.2193915250935406,4,0.5404862144885063,0.1969166881447454
1.7027432182456679,0.221237213026598,4,0.5540401963171027,0.19686695855630035
1.7090264035528475,0.22586558990690594,4,0.5651648153307005,0.19661546174796707
1.7153095888600272,0.23512198045399946,4,0.5736141608992944,0.19622931212232278
1.7215927741672068,0.24936932301618558,4,0.5800546242581148,0.1955778976921398
1.7278759594743862,0.2672194341499342,4,0.5855535998559485,0.1944224536029795
1.7341591447815659,0.28576168150880393,4,0.5913133653212045,0.19282196141118108
1.7404423300887455,0.3016048449366764,4,0.5984152966766837,0.19130052766904457
1.7467255153959251,0.3123780264874029,4,0.6073217599659759,0.19046521018561863
1.7530087007031048,0.3178223119807818,4,0.617483861183283,0.19046697604041557
